Month,WeekOfMonth,DayOfWeek,Make,AccidentArea,DayOfWeekClaimed,MonthClaimed,WeekOfMonthClaimed,Sex,MaritalStatus,Age,Fault,PolicyType,VehicleCategory,VehiclePrice,PolicyNumber,RepNumber,Deductible,DriverRating,Days:Policy-Accident,Days:Policy-Claim,PastNumberOfClaims,AgeOfVehicle,AgeOfPolicyHolder,PoliceReportFiled,WitnessPresent,AgentType,NumberOfSuppliments,AddressChange-Claim,NumberOfCars,Year,BasePolicy,FraudFound
9,3,4,17,1,1,10,3,1,1,30,0,2,1,1,9522,15,1,2,3,2,1,6,5,0,0,0,2,3,0,1,2,0
10,4,0,6,0,1,11,4,0,2,18,1,2,1,0,9523,7,1,0,3,2,3,3,4,0,0,0,3,3,0,1,2,0
11,2,3,0,1,5,11,2,1,1,13,0,6,2,5,9524,8,1,0,3,2,0,5,4,0,0,0,3,3,0,1,0,0
11,2,3,13,1,7,12,4,1,1,15,0,0,0,0,9525,2,1,3,3,2,0,4,4,0,0,0,3,3,0,1,0,0
1,0,1,17,1,2,2,0,1,1,24,0,2,1,0,9526,9,1,0,3,2,2,5,5,0,0,0,1,3,0,1,2,0
6,3,1,6,1,2,7,3,1,1,25,0,2,1,5,9527,4,1,1,3,2,1,5,5,0,0,0,2,3,0,1,2,0
6,1,1,6,0,2,7,1,1,2,0,0,2,1,5,9528,12,1,1,3,2,1,7,0,0,0,0,3,3,0,1,2,0
6,0,2,6,1,6,2,1,1,1,23,1,2,1,5,9529,14,1,2,3,2,1,5,5,0,0,0,2,3,0,1,2,0
8,4,3,9,1,6,9,4,1,1,26,0,1,0,0,9530,0,1,0,3,2,1,5,5,0,0,0,0,3,0,1,1,0
8,2,4,11,1,7,9,3,0,1,42,1,0,0,0,9531,8,1,0,3,2,3,6,7,0,0,0,1,3,0,1,0,0
8,2,0,17,1,2,7,3,1,1,18,0,2,1,1,9532,14,1,2,3,2,3,4,4,0,0,0,2,3,0,1,2,0
8,2,5,9,1,6,9,2,1,1,13,0,1,0,0,9533,11,1,2,3,2,2,5,4,0,0,0,2,3,0,1,1,0
8,0,3,9,1,7,9,0,0,1,32,0,0,0,0,9534,12,1,2,3,2,0,6,6,0,0,0,3,2,1,1,0,0
8,0,1,18,1,6,9,1,1,1,27,0,2,1,2,9535,8,1,3,3,2,2,6,5,0,0,0,3,3,0,1,2,0
0,3,4,13,1,5,1,3,1,2,18,0,2,1,0,9536,0,1,1,3,2,2,4,4,0,0,0,3,3,0,1,2,0
7,4,5,9,1,1,1,0,1,1,32,0,2,1,0,9537,11,2,1,3,2,2,6,6,0,0,0,3,1,0,1,2,0
7,4,5,13,1,4,9,0,1,2,20,0,2,1,1,9538,5,1,1,3,2,1,4,4,0,0,1,3,3,0,1,2,0
3,0,5,0,1,2,4,2,1,2,33,0,2,1,0,9539,15,1,2,3,2,0,5,6,0,0,0,3,3,0,1,2,0
2,2,5,6,1,5,1,2,1,2,0,0,6,2,5,9540,9,1,2,3,2,1,7,0,0,0,0,3,3,0,1,0,0
9,4,6,13,1,1,3,0,1,1,25,0,2,1,1,9541,6,1,3,3,2,0,6,5,0,0,0,2,3,0,1,2,0
11,2,1,13,1,5,12,3,0,2,16,0,2,1,0,9542,8,1,3,3,2,1,3,4,0,0,0,0,3,0,1,2,0
11,2,3,5,1,2,3,0,1,1,27,0,0,0,4,9543,6,1,2,3,2,1,5,5,0,0,0,2,3,0,1,0,0
5,3,1,6,1,7,6,3,0,1,23,0,2,1,0,9544,15,1,3,3,2,1,5,5,0,0,0,3,3,0,1,2,0
5,0,6,13,1,2,6,1,0,1,18,1,1,0,0,9545,0,1,2,3,2,3,4,4,0,0,0,2,3,0,1,1,0
6,3,3,6,1,6,7,3,1,1,20,0,2,1,0,9546,12,1,0,3,2,1,4,4,0,0,0,3,3,0,1,2,0
6,2,0,2,1,2,7,2,1,1,18,0,2,1,0,9547,3,1,2,3,2,0,4,4,0,0,0,0,3,0,1,2,0
8,0,0,9,1,2,9,1,1,1,24,1,1,0,5,9548,15,3,3,3,2,3,5,5,0,0,0,2,3,0,1,1,0
8,0,2,13,1,6,9,1,0,1,24,0,1,0,0,9549,2,1,2,3,2,2,5,5,0,0,0,2,3,0,1,1,0
10,1,6,11,1,7,3,2,1,1,14,0,2,1,0,9550,6,1,2,3,2,2,5,4,0,0,0,2,3,0,1,2,0
5,1,5,6,1,6,6,1,1,1,39,0,2,1,1,9551,11,1,2,3,2,1,5,6,0,0,0,2,3,0,1,2,0
6,0,3,17,1,5,7,1,0,1,26,0,1,0,0,9552,8,1,3,3,2,1,5,5,0,0,0,1,3,0,1,1,0
0,2,4,6,1,5,1,0,1,2,0,0,3,1,5,9553,14,1,3,3,2,3,7,0,1,0,0,3,3,0,1,0,0
0,1,0,17,1,1,1,1,1,1,30,0,2,1,0,9554,8,1,1,3,2,1,5,5,0,0,0,0,3,0,1,2,0
7,3,6,17,1,5,8,3,1,1,65,0,0,0,4,9555,8,1,1,3,2,0,6,8,0,0,0,3,0,1,1,0,0
7,1,6,6,1,1,6,0,1,1,27,0,2,1,1,9556,5,1,1,3,2,0,5,5,0,0,0,3,3,0,1,2,0
4,3,1,6,1,6,5,3,1,1,36,1,0,0,0,9557,5,1,0,3,2,1,6,6,0,0,0,3,3,0,1,0,0
10,1,0,17,1,2,11,2,1,1,18,0,1,0,0,9558,14,1,1,3,2,3,5,4,0,0,0,2,3,0,1,1,0
10,0,3,17,1,7,11,0,0,1,44,0,2,1,0,9559,15,1,0,3,2,0,6,7,0,0,0,3,3,0,1,2,0
3,0,2,6,1,5,4,1,1,2,0,0,2,1,5,9560,3,1,1,3,2,2,7,0,0,0,0,3,3,0,1,2,0
3,2,0,2,1,1,8,0,0,1,22,1,0,0,0,9561,12,1,0,3,2,3,4,5,0,0,0,3,3,0,1,0,0
4,3,1,17,1,7,5,3,1,1,50,0,0,0,0,9562,13,1,3,3,2,2,6,7,0,0,0,2,3,0,1,0,1
7,2,2,2,0,2,8,3,1,2,13,0,1,0,0,9563,3,1,0,3,2,3,3,4,0,0,0,3,3,0,1,1,0
6,1,5,9,1,6,7,1,1,1,30,0,2,1,0,9564,11,1,1,3,2,2,5,5,0,0,0,3,3,0,1,2,0
6,1,4,6,1,2,6,0,0,2,10,1,0,0,4,9565,7,1,3,3,2,3,1,3,0,0,0,3,3,0,1,0,0
2,0,0,13,1,2,3,0,1,1,11,0,2,1,0,9566,7,1,1,3,2,0,4,4,0,0,0,3,3,0,1,2,0
4,3,1,13,1,7,5,3,1,1,21,1,1,0,0,9567,15,1,0,3,2,0,3,5,0,0,0,0,3,0,1,1,0
2,1,1,6,1,2,3,1,1,1,20,0,1,0,0,9568,13,1,3,3,2,0,5,4,0,0,0,3,3,0,1,1,0
7,4,6,13,1,5,1,0,1,2,8,1,1,0,0,9569,0,1,1,3,2,1,3,3,0,0,0,2,3,0,1,1,0
1,0,0,0,1,2,2,1,1,1,21,0,1,0,5,9570,8,1,3,3,2,0,6,5,0,0,0,2,3,0,1,1,0
9,1,6,2,1,2,3,0,0,1,24,0,1,0,2,9571,1,1,0,3,2,3,5,5,0,0,0,2,3,0,1,1,0
2,1,3,6,1,2,3,1,1,1,11,0,2,1,0,9572,4,1,1,3,2,1,5,4,0,0,0,2,3,0,1,2,0
2,1,1,5,0,6,3,1,1,1,33,0,1,0,1,9573,0,1,3,3,2,3,6,6,0,0,0,0,3,0,1,1,0
2,1,3,17,1,2,3,1,1,2,7,0,1,0,0,9574,15,1,2,3,2,2,3,3,0,0,0,0,3,0,1,1,0
2,1,1,0,1,2,3,1,1,1,28,0,0,0,1,9575,10,1,3,3,2,0,5,5,0,0,0,1,3,0,1,0,0
9,2,5,6,1,6,10,2,1,1,12,1,1,0,0,9576,7,1,3,3,2,2,4,4,0,0,0,1,2,1,1,1,0
11,0,5,17,1,7,12,0,0,1,26,1,0,0,0,9577,14,1,3,3,2,3,5,5,0,0,0,3,3,0,1,0,0
5,4,1,9,1,7,2,0,1,1,57,0,2,1,0,9578,12,1,1,3,2,0,5,8,0,0,0,2,3,0,1,2,0
1,0,5,2,1,1,2,3,0,1,21,0,2,1,0,9579,3,3,0,3,2,2,5,5,0,0,0,3,3,0,1,2,0
5,2,1,6,1,2,6,2,1,2,19,0,2,1,0,9580,6,1,0,3,2,0,4,4,0,0,0,0,3,0,1,2,0
7,1,3,9,0,2,8,2,0,2,21,0,1,0,0,9581,10,1,0,3,2,0,6,5,0,0,0,2,3,0,1,1,0
7,0,0,5,0,7,8,3,1,1,26,1,1,0,2,9582,8,1,1,3,2,1,6,5,0,0,0,2,3,0,1,1,0
2,2,4,13,1,1,3,2,1,1,27,0,1,0,0,9583,10,1,3,3,2,2,6,5,0,0,0,2,3,0,1,1,0
2,1,1,6,1,7,3,2,1,1,20,0,2,1,5,9584,1,1,3,3,2,1,4,4,1,0,0,0,3,0,1,2,0
2,2,6,17,1,5,3,2,1,1,28,0,1,0,0,9585,6,1,0,3,2,0,4,5,0,0,0,1,3,0,1,1,0
2,0,0,17,1,6,3,1,1,1,25,1,0,0,1,9586,15,1,3,1,2,3,5,5,0,0,0,3,3,0,1,0,0
2,0,4,2,1,1,3,0,1,1,15,0,0,0,0,9587,12,1,0,3,2,1,5,4,0,0,0,2,3,0,1,0,0
2,0,2,6,1,2,3,1,1,1,34,0,2,1,0,9588,8,2,0,3,2,2,6,6,0,0,0,2,1,0,1,2,0
4,3,5,6,1,1,4,3,1,1,25,1,0,0,1,9589,2,1,1,3,2,1,5,5,0,0,0,1,3,0,1,0,0
5,2,1,5,1,6,6,3,1,1,21,0,0,0,5,9590,2,1,3,3,2,3,5,5,0,0,0,2,3,0,1,0,0
5,2,2,13,1,6,6,2,1,1,19,1,2,1,0,9591,3,1,0,3,2,2,4,4,0,0,0,1,3,0,1,2,0
5,1,1,17,1,6,11,3,1,1,28,0,0,0,0,9592,11,1,2,3,2,1,5,5,0,0,0,2,3,0,1,0,0
0,2,1,13,1,6,1,2,1,1,12,1,0,0,4,9593,0,1,0,3,2,3,3,4,0,0,0,3,3,0,1,0,0
0,2,3,6,1,7,1,3,1,1,65,0,1,0,0,9594,4,1,2,3,2,1,6,8,0,0,0,3,3,2,1,1,0
7,3,0,17,1,7,9,0,1,1,51,0,1,0,0,9595,11,1,3,3,2,3,6,8,0,0,0,3,3,0,1,1,0
7,0,6,2,0,6,8,2,1,1,29,1,2,1,5,9596,11,1,2,3,2,1,5,5,0,0,0,3,3,0,1,2,0
3,1,3,2,1,2,4,2,1,1,17,0,2,1,0,9597,2,1,1,3,2,1,4,4,0,0,0,3,2,1,1,2,0
2,3,3,17,1,5,5,2,1,1,23,0,2,1,0,9598,15,1,3,3,2,1,5,5,0,0,0,0,3,0,1,2,0
2,3,4,13,1,5,3,3,1,1,27,1,0,0,0,9599,11,1,1,3,2,0,5,5,0,0,0,0,3,0,1,0,0
10,2,2,17,1,7,11,2,1,1,37,0,0,0,4,9600,6,1,3,3,2,0,4,6,0,0,0,3,3,0,1,0,0
10,2,2,6,1,6,3,1,1,1,45,0,1,0,0,9601,11,1,3,3,2,1,6,7,0,0,0,2,3,0,1,1,0
3,1,0,0,1,5,4,2,0,1,16,0,0,0,1,9602,10,1,1,3,2,0,4,4,0,0,0,3,3,0,1,0,0
7,1,4,17,1,1,8,1,0,1,33,1,0,0,0,9603,10,1,2,3,2,3,5,6,0,0,0,0,3,0,1,0,0
8,0,0,17,1,6,9,1,1,1,16,0,2,1,0,9604,6,1,3,3,2,0,5,4,0,0,0,3,3,0,1,2,0
1,2,5,2,1,7,12,1,1,1,21,0,2,1,2,9605,4,1,3,3,2,1,6,5,0,0,0,1,3,0,1,2,0
1,2,3,2,1,6,2,2,1,1,21,0,6,2,5,9606,11,1,0,3,2,3,5,5,0,0,0,3,3,0,1,0,0
1,1,2,13,1,6,2,4,0,1,22,0,0,0,0,9607,8,1,1,3,2,3,5,5,0,0,0,3,3,0,1,0,0
10,3,2,13,1,7,10,2,1,2,9,0,1,0,0,9608,1,1,3,3,2,1,3,3,0,0,0,0,3,0,1,1,0
0,0,4,2,1,3,1,1,1,1,21,0,1,0,5,9609,13,1,2,3,2,1,6,5,0,0,0,3,3,0,1,1,0
0,0,6,9,1,5,1,0,1,2,24,1,0,0,5,9610,4,3,3,3,2,1,6,5,0,0,0,2,3,0,1,0,0
6,2,0,13,1,5,7,3,1,1,15,1,1,0,1,9611,1,1,3,3,2,3,5,4,0,0,0,2,3,0,1,1,0
10,3,4,17,0,6,3,1,1,1,65,0,0,0,0,9612,11,1,2,3,2,3,4,8,0,0,0,2,3,0,1,0,0
4,3,4,13,1,1,4,0,0,2,11,0,0,0,0,9613,15,1,1,3,2,1,4,4,0,0,0,3,3,0,1,0,1
2,0,3,6,1,6,3,1,1,1,28,1,0,0,0,9614,10,1,1,3,2,3,5,5,0,0,0,2,3,0,1,0,0
3,3,1,13,0,6,4,3,1,1,25,0,1,0,0,9615,6,1,1,3,2,3,5,5,0,0,0,3,3,0,1,1,0
7,4,6,13,1,6,1,0,1,1,23,1,1,0,0,9616,9,1,0,3,2,1,5,5,0,0,0,3,3,0,1,1,0
8,2,0,17,1,4,9,3,1,1,12,1,0,0,4,9617,9,1,3,3,2,3,5,4,0,0,0,3,3,0,1,0,0
8,2,3,13,1,1,9,2,1,1,13,0,2,1,5,9618,6,1,0,3,2,0,3,4,0,0,0,1,2,1,1,2,0
8,1,6,6,0,5,9,3,0,1,22,1,2,1,0,9619,11,1,2,3,2,2,5,5,0,0,0,3,3,0,1,2,0
8,0,1,17,1,5,9,0,1,1,35,1,1,0,1,9620,14,1,1,3,2,0,6,6,0,0,0,2,3,0,1,1,0
6,0,2,6,1,7,7,1,1,1,24,0,1,0,0,9621,1,1,1,3,2,1,5,5,0,0,0,2,3,0,1,1,0
5,0,3,13,1,2,6,0,1,2,28,1,0,0,0,9622,10,1,2,3,2,1,5,5,0,0,0,2,3,0,1,0,0
6,4,5,13,1,6,6,1,0,2,24,1,1,0,4,9623,5,1,2,3,2,0,5,5,0,0,0,3,3,0,1,1,0
6,3,1,13,1,2,6,0,0,2,28,0,1,0,0,9624,7,1,2,3,2,1,5,5,0,0,0,1,3,0,1,1,0
11,3,0,9,1,1,11,2,1,1,18,1,2,1,1,9625,2,1,1,3,2,1,5,4,0,0,0,1,3,0,1,2,0
11,2,6,17,1,1,12,2,1,1,13,1,1,0,0,9626,10,1,0,3,2,0,4,4,0,0,0,1,3,0,1,1,0
10,0,6,9,0,2,11,1,1,2,14,0,1,0,1,9627,0,1,2,3,2,0,4,4,0,0,0,1,3,0,1,1,0
2,0,1,13,1,7,3,2,1,1,23,0,1,0,1,9628,1,1,0,3,2,0,4,5,0,0,0,3,3,0,1,1,0
2,0,5,13,1,7,3,4,1,1,16,0,2,1,0,9629,3,1,2,3,2,2,3,4,0,0,0,3,3,0,1,2,0
0,3,0,13,1,1,1,3,1,1,47,0,0,0,4,9630,4,1,3,3,2,3,5,7,0,0,0,1,3,0,1,0,0
0,2,2,2,1,6,1,2,1,1,11,1,1,0,1,9631,7,1,1,3,2,0,5,4,0,0,0,2,3,0,1,1,0
8,1,6,6,1,5,9,2,0,2,20,0,4,1,5,9632,6,1,2,3,2,3,3,4,0,0,0,3,3,0,1,1,0
8,4,5,9,1,2,6,1,0,1,23,0,1,0,1,9633,3,1,0,3,2,1,5,5,0,0,0,0,3,0,1,1,0
8,2,1,2,1,7,6,0,1,1,18,1,1,0,0,9634,14,1,0,3,2,3,4,4,0,0,0,3,3,0,1,1,0
5,2,2,6,1,2,6,2,1,2,8,0,0,0,4,9635,8,1,0,3,2,0,1,3,0,0,0,3,3,2,1,0,0
11,1,1,0,1,6,12,1,1,2,16,0,2,1,5,9636,8,1,1,3,2,1,4,4,0,0,0,2,3,0,1,2,0
11,1,6,0,1,7,12,2,1,2,37,0,0,0,1,9637,9,1,2,3,2,0,5,6,0,0,0,2,3,0,1,0,0
1,1,0,17,1,1,2,1,0,2,16,0,2,1,0,9638,11,1,2,3,2,1,4,4,0,0,0,1,3,0,1,2,0
10,2,0,6,1,1,11,2,1,1,21,0,2,1,1,9639,7,2,3,3,2,2,6,5,0,0,0,2,1,1,1,2,0
10,3,2,18,0,6,11,3,1,1,38,0,1,0,3,9640,11,1,3,3,2,3,6,6,0,0,0,3,3,0,1,1,0
2,0,6,17,1,5,3,1,1,1,25,0,2,1,0,9641,9,3,1,3,2,2,6,5,0,0,0,3,3,0,1,2,0
2,1,2,13,1,2,3,1,1,2,12,0,1,0,0,9642,3,1,1,3,2,1,5,4,1,0,0,0,3,0,1,1,0
0,1,4,13,1,6,1,2,1,1,32,1,1,0,0,9643,10,1,2,3,2,1,4,6,1,1,0,2,3,0,1,1,0
3,0,6,2,1,6,4,3,1,1,31,0,0,0,5,9644,11,1,0,3,2,0,6,6,0,0,0,0,3,0,1,0,0
3,2,3,6,1,2,4,2,1,1,60,1,2,1,0,9645,2,1,0,3,2,1,6,8,0,0,0,0,3,0,1,2,0
3,2,5,13,0,1,4,2,1,2,24,1,0,0,0,9646,0,1,0,3,2,0,5,5,0,0,0,2,0,0,1,0,0
7,3,0,13,0,6,8,4,1,1,32,0,0,0,4,9647,1,1,3,3,2,3,6,6,0,0,0,3,3,0,1,0,0
10,1,0,17,1,2,11,2,1,1,29,0,0,0,0,9648,6,1,2,3,2,3,5,5,0,0,0,0,3,0,1,0,0
5,2,5,0,1,2,2,1,1,1,36,0,6,2,5,9649,4,1,2,3,2,0,6,6,0,0,0,3,3,0,1,0,0
5,1,5,18,1,6,6,1,1,1,28,0,1,0,2,9650,0,1,3,3,2,3,4,5,0,0,0,1,3,0,1,1,0
1,0,6,18,1,2,2,1,1,2,26,0,0,0,1,9651,7,1,0,3,2,1,5,5,0,0,0,0,3,0,1,0,0
5,3,1,6,1,7,6,3,1,2,5,1,0,0,1,9652,10,1,2,3,2,1,1,2,0,0,0,2,3,0,1,0,0
9,1,6,13,1,6,10,2,0,1,25,0,1,0,0,9653,2,1,2,3,2,1,4,5,0,0,0,3,3,0,1,1,0
9,2,2,17,1,4,10,2,1,2,62,1,0,0,4,9654,12,1,0,3,2,3,6,8,0,0,0,1,3,0,1,0,0
9,2,5,6,1,5,10,2,1,2,7,0,0,0,0,9655,14,1,1,3,2,0,1,3,0,0,0,0,3,0,1,0,0
7,0,3,9,1,7,8,1,1,1,47,0,1,0,0,9656,0,1,3,3,2,0,6,7,0,0,0,3,3,0,1,1,0
0,2,6,9,1,1,1,3,1,1,39,0,2,1,5,9657,9,1,1,3,2,3,4,6,0,0,1,3,3,0,1,2,0
4,3,0,17,1,7,4,0,0,2,11,1,1,0,1,9658,0,1,3,3,2,1,4,4,0,0,0,2,3,0,1,1,0
1,2,5,9,1,7,2,2,1,1,37,0,1,0,0,9659,13,1,2,3,2,0,5,6,0,0,0,3,3,0,1,1,0
10,1,6,9,1,1,11,3,1,1,32,0,0,0,0,9660,10,1,3,3,2,3,5,6,0,0,0,3,2,1,1,0,0
10,2,6,17,1,4,11,3,0,2,18,0,2,1,1,9661,0,1,1,3,2,0,4,4,0,0,0,2,3,0,1,2,0
2,0,5,6,1,5,3,2,0,2,41,1,1,0,0,9662,10,1,0,3,2,3,4,7,0,0,0,3,3,0,1,1,0
9,4,5,13,1,5,3,4,1,1,45,0,1,0,0,9663,1,1,3,3,2,0,6,7,0,0,0,0,3,0,1,1,0
10,2,4,13,1,5,11,2,1,1,40,0,0,0,4,9664,13,1,3,3,2,3,6,6,0,0,0,3,3,0,1,0,0
10,1,2,6,1,2,11,1,1,1,29,0,2,1,1,9665,1,1,2,3,2,2,5,5,0,0,0,2,3,0,1,2,0
11,0,2,13,1,7,12,2,1,1,45,0,1,0,5,9666,7,1,2,3,2,3,6,7,0,0,0,0,3,0,1,1,0
11,0,2,17,1,2,12,0,0,2,27,0,1,0,0,9667,9,1,0,3,2,0,3,5,0,0,0,3,3,0,1,1,0
1,4,4,13,1,1,12,0,0,2,16,1,1,0,0,9668,0,1,3,3,2,0,4,4,0,0,0,3,3,0,1,1,0
4,3,0,6,1,2,5,4,1,1,22,0,4,1,5,9669,11,1,3,3,2,1,5,5,0,0,0,3,3,0,1,1,1
7,2,1,5,1,2,1,3,1,1,43,0,1,0,1,9670,8,1,1,3,2,3,6,7,0,0,0,3,3,0,1,1,0
2,1,2,9,1,2,3,1,0,1,35,0,2,1,0,9671,7,1,2,3,2,1,5,6,0,0,0,2,3,0,1,2,0
4,4,2,13,1,1,4,0,0,2,7,1,1,0,0,9672,6,1,1,3,2,3,2,3,1,1,0,3,3,0,1,1,0
9,4,6,6,1,2,3,1,1,2,13,1,4,1,5,9673,14,1,3,3,2,3,4,4,0,0,0,0,3,0,1,1,0
10,1,1,2,0,5,11,1,1,1,24,0,1,0,2,9674,12,1,0,3,2,3,5,5,0,0,0,3,3,0,1,1,0
11,0,1,17,1,7,12,1,1,1,35,0,1,0,0,9675,6,1,0,3,2,3,5,6,0,0,0,0,3,0,1,1,0
1,1,6,17,1,6,2,2,1,1,27,1,2,1,1,9676,10,1,2,3,2,3,5,5,0,0,0,3,3,2,1,2,0
5,1,6,17,1,1,6,2,1,1,28,1,2,1,1,9677,1,1,3,3,2,2,5,5,0,0,0,0,3,0,1,2,0
6,3,4,0,1,1,7,3,1,1,23,0,6,2,5,9678,7,1,3,3,2,3,5,5,0,0,0,1,3,0,1,0,0
8,0,6,6,1,7,9,0,1,2,27,0,1,0,0,9679,2,1,2,3,2,2,5,5,0,0,0,2,3,0,1,1,0
4,0,6,6,1,7,5,1,0,2,8,1,0,0,4,9680,13,1,0,3,2,0,2,3,0,0,0,0,3,0,1,0,0
2,4,4,17,1,2,5,0,1,2,30,1,1,0,0,9681,0,1,0,3,2,0,5,5,0,0,0,3,2,1,1,1,0
9,1,3,9,1,6,10,2,1,1,35,1,0,0,0,9682,6,1,2,3,2,3,6,6,0,0,0,3,3,0,1,0,0
11,3,5,17,1,2,11,0,1,1,37,1,0,0,0,9683,8,1,0,3,2,3,5,6,0,0,0,2,3,0,1,0,0
11,2,5,13,1,6,12,2,1,2,20,0,1,0,0,9684,12,1,3,3,2,3,5,4,0,0,0,3,3,0,1,1,0
4,4,2,2,0,6,4,1,1,1,15,1,0,0,1,9685,9,1,1,3,2,1,5,4,0,0,0,2,3,0,1,0,0
5,1,0,17,1,2,6,1,1,1,60,0,0,0,0,9686,4,1,0,3,2,0,6,8,0,0,0,0,3,0,1,0,0
0,2,2,13,0,2,1,3,1,2,37,1,0,0,0,9687,2,1,0,3,2,1,5,6,0,0,0,2,3,0,1,0,0
0,2,2,17,1,1,1,3,1,2,11,0,2,1,0,9688,14,1,2,1,2,1,1,4,0,0,0,3,3,0,1,2,0
4,4,2,6,1,6,5,4,1,1,25,1,1,0,0,9689,10,1,3,3,2,3,5,5,0,0,0,2,3,0,1,1,0
2,1,6,6,1,1,3,2,1,1,14,1,1,0,0,9690,12,0,0,3,2,3,2,4,0,0,0,3,1,0,1,1,1
2,1,4,6,1,1,3,1,1,1,18,0,1,0,0,9691,11,1,1,3,2,1,5,4,0,0,0,2,3,0,1,1,0
9,0,4,17,1,2,10,4,0,1,29,0,1,0,5,9692,15,1,2,3,2,0,5,5,0,0,0,2,3,0,1,1,0
10,4,2,6,1,7,10,0,1,1,16,0,1,0,1,9693,10,1,3,3,2,0,4,4,0,0,0,3,3,0,1,1,0
11,0,1,9,1,1,12,1,1,2,14,0,1,0,0,9694,11,1,0,3,2,1,3,4,0,0,0,1,3,0,1,1,0
1,2,0,9,1,1,12,0,1,1,14,0,1,0,0,9695,5,1,3,3,2,3,4,4,0,0,0,1,3,0,1,1,0
5,4,2,9,1,7,3,1,1,2,13,0,1,0,0,9696,3,1,1,3,2,1,4,4,0,0,0,3,3,0,1,1,0
5,1,2,11,1,6,6,1,1,2,26,0,2,1,0,9697,12,1,0,3,2,3,4,5,0,0,0,3,3,0,1,2,0
5,1,4,6,1,2,6,1,1,1,38,0,1,0,0,9698,9,1,2,3,2,1,6,6,0,0,0,2,3,0,1,1,0
6,2,0,6,1,7,7,3,1,1,12,0,2,1,0,9699,13,1,2,3,2,2,5,4,0,0,0,3,3,0,1,2,0
6,1,1,5,1,2,7,1,1,1,31,1,2,1,1,9700,12,1,3,3,2,0,6,6,0,0,0,3,3,0,1,2,0
8,3,1,17,1,1,9,3,1,1,22,0,1,0,0,9701,8,1,0,3,2,0,5,5,0,0,0,3,3,0,1,1,0
7,2,5,13,1,7,8,3,1,2,14,1,2,1,1,9702,10,1,1,3,2,2,4,4,0,0,0,0,2,1,1,2,0
1,3,3,6,1,6,2,4,1,1,35,0,2,1,0,9703,14,3,1,3,2,3,6,6,0,0,0,2,3,0,1,2,0
6,1,6,17,0,7,7,1,0,2,20,0,1,0,4,9704,11,1,2,3,2,0,4,4,0,0,0,3,3,0,1,1,0
6,0,5,9,1,7,7,1,1,2,31,1,4,1,5,9705,13,1,1,3,2,3,6,6,0,0,0,2,3,0,1,1,0
8,2,4,9,1,1,9,3,1,1,26,0,1,0,5,9706,10,1,3,3,2,1,4,5,0,0,0,0,3,0,1,1,0
1,4,1,2,1,6,2,4,1,1,23,0,2,1,1,9707,13,1,3,3,2,3,5,5,0,0,0,2,3,0,1,2,0
4,0,1,17,1,2,5,1,1,1,62,0,0,0,5,9708,6,1,2,3,2,3,6,8,0,0,0,0,3,0,1,0,0
2,3,1,9,1,6,3,3,1,1,15,0,1,0,0,9709,4,1,1,3,2,0,5,4,0,0,0,2,3,0,1,1,0
7,1,5,6,1,7,1,0,1,1,16,0,2,1,0,9710,11,1,1,3,2,2,5,4,0,0,0,3,3,0,1,2,0
0,1,3,13,1,6,1,1,0,2,22,0,0,0,4,9711,0,1,1,3,2,0,3,5,0,0,0,3,3,0,1,0,0
0,2,4,13,1,2,9,1,1,1,34,0,2,1,0,9712,2,1,1,3,2,3,5,6,0,0,0,2,3,0,1,2,0
4,4,3,6,1,2,5,4,1,1,13,1,1,0,0,9713,15,1,1,3,2,3,5,4,1,0,0,2,3,0,1,1,0
10,2,2,13,0,6,11,3,1,1,29,0,1,0,0,9714,7,1,1,3,2,1,4,5,0,0,0,2,3,0,1,1,0
10,3,0,13,1,1,11,3,1,1,20,0,1,0,0,9715,10,1,1,3,2,1,5,4,0,0,0,1,3,0,1,1,0
10,3,0,2,1,5,11,3,1,1,42,0,2,1,1,9716,8,1,3,3,2,1,6,7,0,0,0,3,3,0,1,2,0
2,2,3,6,1,6,3,2,1,2,12,0,1,0,0,9717,10,1,2,3,2,0,4,4,0,0,0,1,3,2,1,1,0
4,3,0,9,1,7,4,0,1,1,40,0,4,1,5,9718,1,1,2,3,2,3,6,6,0,0,0,3,3,0,1,1,0
0,0,6,9,1,2,1,1,0,1,40,0,0,0,0,9719,11,1,2,3,2,0,4,6,0,0,0,3,3,0,1,0,0
0,1,1,6,1,7,1,1,0,1,30,0,2,1,0,9720,4,1,3,3,2,1,5,5,0,0,0,2,3,0,1,2,0
6,4,4,17,1,7,6,1,1,1,24,1,2,1,0,9721,14,1,2,3,2,3,5,5,0,0,0,2,3,0,1,2,0
4,4,3,2,1,7,4,0,1,2,11,1,0,0,1,9722,10,1,2,3,2,0,5,4,0,0,0,3,3,0,1,0,0
5,1,6,13,1,5,6,1,0,1,19,0,1,0,4,9723,6,1,1,3,2,3,5,4,0,0,0,2,2,1,1,1,0
1,3,6,13,1,2,12,0,1,1,53,0,1,0,0,9724,14,1,2,3,2,1,5,8,0,0,0,0,3,0,1,1,0
10,4,3,2,1,5,10,0,1,2,15,1,0,0,1,9725,14,1,1,3,2,3,4,4,0,0,0,3,3,0,1,0,0
2,0,0,6,1,7,3,1,1,2,4,0,1,0,0,9726,11,1,3,3,2,0,1,2,0,0,0,3,3,0,1,1,0
