Make,AccidentArea,Sex,MaritalStatus,Age,Fault,VehicleCategory,VehiclePrice,Deductible,DriverRating,Days:Policy-Accident,Days:Policy-Claim,PastNumberOfClaims,AgeOfVehicle,PoliceReportFiled,WitnessPresent,AgentType,NumberOfSuppliments,AddressChange-Claim,NumberOfCars,BasePolicy,daysDiff
Make3,Urban,Male,Single,35,Policy Holder,Sport,"20,000 to 39,000",400,1,more than 30,more than 30,none,4 to 6 years,No,No,External,none,no change,1 vehicle,Liability,15.0
Make2,Urban,Male,Married,44,Policy Holder,Sport,"20,000 to 39,000",400,4,more than 30,more than 30,none,more than 7,No,No,External,none,4 to 8 years,more than 1,Liability,3.0
Make2,Urban,Male,Single,24,Third Party,Sedan,"20,000 to 39,000",400,3,more than 30,more than 30,2 to 4,4 to 6 years,Yes,No,External,more than 5,no change,1 vehicle,Collision,1.0
Make3,Rural,Male,Married,31,Third Party,Sedan,"20,000 to 39,000",400,3,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,more than 5,no change,1 vehicle,Collision,2.0
Make2,Urban,Male,Married,49,Third Party,Sedan,"20,000 to 39,000",400,1,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,none,no change,1 vehicle,All Perils,0.0
Make3,Rural,Female,Married,33,Policy Holder,Sedan,"less than 20,000",400,2,more than 30,more than 30,none,4 to 6 years,No,No,External,none,no change,1 vehicle,Collision,0.0
Make2,Urban,Male,Married,60,Third Party,Sedan,"20,000 to 39,000",400,1,more than 30,more than 30,none,more than 7,No,No,External,more than 5,no change,1 vehicle,Collision,2.0
Make1,Urban,Male,Single,31,Policy Holder,Sport,"more than 69,000",400,4,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,1 to 2,no change,1 vehicle,Liability,20.0
Make3,Urban,Male,Single,30,Policy Holder,Sport,"20,000 to 39,000",400,2,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,none,no change,1 vehicle,Liability,13.0
Make1,Urban,Female,Married,45,Policy Holder,Sedan,"20,000 to 39,000",400,4,more than 30,more than 30,1,4 to 6 years,No,No,External,more than 5,no change,1 vehicle,Collision,4.0
Make2,Urban,Male,Married,50,Policy Holder,Sport,"20,000 to 39,000",400,1,more than 30,more than 30,2 to 4,more than 7,No,No,External,more than 5,no change,1 vehicle,Liability,7.0
Make1,Urban,Male,Single,30,Policy Holder,Sport,"more than 69,000",400,1,more than 30,more than 30,more than 4,4 to 6 years,No,No,External,1 to 2,no change,1 vehicle,Liability,11.0
Make3,Urban,Male,Married,57,Policy Holder,Sedan,"20,000 to 39,000",400,3,more than 30,more than 30,none,more than 7,Yes,No,External,none,no change,1 vehicle,All Perils,9.0
Make2,Urban,Male,Married,36,Policy Holder,Sport,"20,000 to 39,000",400,1,more than 30,more than 30,1,4 to 6 years,No,No,External,none,no change,1 vehicle,Liability,0.0
Make1,Urban,Male,Married,52,Policy Holder,Sport,"20,000 to 39,000",400,4,more than 30,more than 30,more than 4,more than 7,No,No,External,none,no change,1 vehicle,Liability,0.0
Make2,Urban,Male,Married,50,Policy Holder,Sport,"20,000 to 39,000",400,2,more than 30,more than 30,none,4 to 6 years,No,No,Internal,3 to 5,no change,1 vehicle,Liability,2.0
Make1,Urban,Male,Married,25,Policy Holder,Sedan,"less than 20,000",400,3,more than 30,more than 30,2 to 4,less than 4 years,No,No,External,none,no change,1 vehicle,All Perils,1.0
Make1,Urban,Male,Single,42,Third Party,Sport,"20,000 to 39,000",700,3,more than 30,more than 30,none,4 to 6 years,No,No,External,3 to 5,no change,1 vehicle,Liability,1.0
Make1,Urban,Male,Single,30,Policy Holder,Sport,"20,000 to 39,000",400,3,more than 30,more than 30,more than 4,4 to 6 years,No,No,External,more than 5,no change,1 vehicle,Liability,7.0
Make1,Urban,Male,Married,61,Policy Holder,Sedan,"more than 69,000",400,3,more than 30,more than 30,2 to 4,more than 7,Yes,No,External,more than 5,no change,1 vehicle,All Perils,2.0
Make1,Urban,Female,Single,29,Policy Holder,Sport,"20,000 to 39,000",400,3,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,3 to 5,no change,1 vehicle,Liability,2.0
Make3,Urban,Male,Married,34,Policy Holder,Sedan,"more than 69,000",400,1,more than 30,more than 30,more than 4,4 to 6 years,Yes,No,External,more than 5,no change,1 vehicle,Collision,12.0
Make1,Urban,Male,Single,30,Policy Holder,Sport,"20,000 to 39,000",400,4,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,none,4 to 8 years,more than 1,Liability,12.0
Make1,Urban,Male,Married,42,Policy Holder,Sedan,"20,000 to 39,000",400,4,more than 30,more than 30,more than 4,4 to 6 years,No,No,External,more than 5,no change,more than 1,All Perils,4.0
Make1,Urban,Male,Married,45,Policy Holder,Sedan,"more than 69,000",400,2,more than 30,more than 30,none,4 to 6 years,No,No,External,none,no change,1 vehicle,Collision,21.0
Make2,Urban,Male,Married,59,Policy Holder,Sport,"more than 69,000",400,2,more than 30,more than 30,none,4 to 6 years,No,No,External,none,no change,1 vehicle,Collision,0.0
Make1,Urban,Male,Married,27,Policy Holder,Sedan,"20,000 to 39,000",400,3,more than 30,more than 30,none,4 to 6 years,No,No,External,1 to 2,no change,1 vehicle,Collision,4.0
Make1,Urban,Female,Married,27,Policy Holder,Sedan,"20,000 to 39,000",400,2,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,3 to 5,no change,1 vehicle,Collision,1.0
Make1,Urban,Male,Single,22,Third Party,Sport,"20,000 to 39,000",300,3,more than 30,more than 30,more than 4,4 to 6 years,No,No,External,none,0 to 3 years,1 vehicle,Liability,2.0
Make1,Urban,Female,Married,49,Third Party,Sport,"20,000 to 39,000",400,3,more than 30,more than 30,1,4 to 6 years,No,No,External,none,no change,1 vehicle,Liability,56.0
Make2,Urban,Male,Single,42,Policy Holder,Sport,"20,000 to 39,000",400,2,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,1 to 2,no change,1 vehicle,Liability,0.0
Make2,Urban,Male,Married,45,Policy Holder,Sport,"20,000 to 39,000",400,4,more than 30,more than 30,more than 4,4 to 6 years,No,No,External,none,no change,1 vehicle,Liability,1.0
Make2,Urban,Male,Married,72,Policy Holder,Sedan,"less than 20,000",400,3,more than 30,more than 30,2 to 4,more than 7,No,No,External,3 to 5,no change,1 vehicle,All Perils,0.0
Make2,Urban,Male,Single,18,Policy Holder,Sedan,"20,000 to 39,000",400,3,more than 30,more than 30,2 to 4,less than 4 years,No,No,External,1 to 2,no change,1 vehicle,Collision,5.0
Make1,Urban,Male,Married,32,Third Party,Sport,"20,000 to 39,000",400,1,more than 30,more than 30,1,4 to 6 years,No,No,External,none,no change,1 vehicle,Liability,11.0
Make1,Urban,Male,Married,35,Policy Holder,Sport,"20,000 to 39,000",400,1,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,3 to 5,no change,1 vehicle,Liability,0.0
Make2,Urban,Male,Married,35,Policy Holder,Sport,"20,000 to 39,000",400,3,more than 30,more than 30,more than 4,4 to 6 years,No,No,External,1 to 2,no change,1 vehicle,Liability,0.0
Make1,Urban,Male,Single,35,Third Party,Sedan,"20,000 to 39,000",400,1,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,3 to 5,no change,1 vehicle,Collision,5.0
Make2,Rural,Male,Married,31,Policy Holder,Sedan,"20,000 to 39,000",400,3,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,more than 5,no change,1 vehicle,Collision,56.0
Make1,Urban,Female,Married,32,Policy Holder,Sedan,"less than 20,000",400,1,more than 30,more than 30,none,4 to 6 years,No,No,External,none,no change,1 vehicle,All Perils,289.0
Make1,Urban,Male,Single,35,Policy Holder,Sedan,"20,000 to 39,000",400,1,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,1 to 2,no change,1 vehicle,Collision,0.0
Make2,Urban,Female,Married,37,Policy Holder,Sedan,"less than 20,000",400,1,more than 30,more than 30,1,4 to 6 years,No,No,External,1 to 2,no change,1 vehicle,Collision,4.0
Make3,Urban,Male,Married,65,Policy Holder,Sport,"20,000 to 39,000",400,1,more than 30,more than 30,2 to 4,more than 7,No,No,External,none,no change,1 vehicle,Liability,3.0
Make1,Urban,Male,Married,30,Policy Holder,Sedan,"20,000 to 39,000",400,4,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,none,4 to 8 years,more than 1,Collision,0.0
Make1,Urban,Male,Single,44,Policy Holder,Sedan,"less than 20,000",400,2,more than 30,more than 30,1,4 to 6 years,No,No,External,1 to 2,no change,1 vehicle,Collision,5.0
Make1,Urban,Male,Married,46,Policy Holder,Sedan,"20,000 to 39,000",400,1,more than 30,more than 30,1,4 to 6 years,No,No,External,none,no change,1 vehicle,Collision,56.0
Make3,Urban,Male,Married,58,Policy Holder,Sedan,"less than 20,000",400,3,more than 30,more than 30,2 to 4,more than 7,No,No,External,none,no change,1 vehicle,All Perils,39.0
Make1,Urban,Male,Married,49,Policy Holder,Utility,"more than 69,000",400,4,more than 30,more than 30,more than 4,4 to 6 years,No,No,External,none,no change,1 vehicle,All Perils,285.0
Make2,Urban,Male,Single,17,Policy Holder,Sedan,"more than 69,000",400,2,more than 30,more than 30,1,less than 4 years,Yes,No,External,none,no change,1 vehicle,Collision,0.0
Make1,Urban,Male,Married,41,Policy Holder,Utility,"more than 69,000",400,1,more than 30,more than 30,none,4 to 6 years,No,No,External,none,no change,1 vehicle,All Perils,25.0
Make2,Urban,Male,Married,29,Policy Holder,Sedan,"20,000 to 39,000",400,1,more than 30,more than 30,none,4 to 6 years,No,No,External,none,no change,1 vehicle,All Perils,18.0
Make2,Urban,Female,Single,33,Policy Holder,Sport,"20,000 to 39,000",400,2,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,more than 5,no change,1 vehicle,Liability,1.0
Make1,Rural,Male,Married,55,Third Party,Sport,"more than 69,000",400,4,more than 30,more than 30,2 to 4,more than 7,No,No,External,more than 5,no change,1 vehicle,Liability,1.0
Make2,Rural,Male,Married,29,Policy Holder,Sedan,"20,000 to 39,000",400,1,more than 30,more than 30,1,4 to 6 years,No,No,External,none,no change,1 vehicle,Collision,40.0
Make2,Urban,Male,Single,17,Policy Holder,Sport,"more than 69,000",400,3,more than 30,more than 30,2 to 4,less than 4 years,No,No,External,none,no change,1 vehicle,Liability,0.0
Make2,Urban,Male,Married,71,Policy Holder,Sport,"20,000 to 39,000",400,3,more than 30,more than 30,2 to 4,more than 7,No,No,External,none,no change,1 vehicle,Liability,14.0
Make3,Urban,Male,Married,47,Third Party,Sedan,"20,000 to 39,000",400,3,more than 30,more than 30,more than 4,more than 7,No,No,External,none,no change,1 vehicle,All Perils,7.0
Make3,Urban,Male,Married,63,Policy Holder,Sedan,"20,000 to 39,000",400,3,more than 30,more than 30,none,more than 7,No,No,External,none,0 to 3 years,1 vehicle,Collision,17.0
Make2,Urban,Male,Single,27,Third Party,Sedan,"20,000 to 39,000",400,4,more than 30,more than 30,1,4 to 6 years,No,No,External,1 to 2,no change,1 vehicle,All Perils,0.0
Make2,Urban,Female,Married,49,Policy Holder,Sport,"20,000 to 39,000",400,2,more than 30,more than 30,1,more than 7,No,No,External,3 to 5,no change,1 vehicle,Liability,0.0
Make3,Urban,Male,Married,39,Policy Holder,Sedan,"20,000 to 39,000",400,2,more than 30,more than 30,none,4 to 6 years,No,No,External,3 to 5,no change,1 vehicle,Collision,3.0
Make1,Rural,Female,Married,53,Policy Holder,Sport,"20,000 to 39,000",400,4,more than 30,more than 30,none,4 to 6 years,No,No,External,none,no change,1 vehicle,Liability,5.0
Make3,Urban,Male,Single,23,Policy Holder,Sedan,"20,000 to 39,000",400,2,more than 30,more than 30,more than 4,less than 4 years,No,No,External,1 to 2,no change,1 vehicle,Collision,0.0
Make2,Rural,Male,Married,26,Policy Holder,Sport,"20,000 to 39,000",400,1,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,none,no change,1 vehicle,Liability,8.0
Make2,Urban,Male,Single,46,Policy Holder,Utility,"more than 69,000",400,3,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,3 to 5,4 to 8 years,more than 1,All Perils,4.0
Make1,Urban,Female,Single,34,Policy Holder,Sedan,"20,000 to 39,000",400,3,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,more than 5,no change,1 vehicle,Collision,0.0
Make1,Urban,Male,Divorced,58,Policy Holder,Sport,"20,000 to 39,000",400,2,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,more than 5,no change,1 vehicle,Liability,0.0
Make2,Urban,Male,Married,28,Policy Holder,Sport,"more than 69,000",400,4,more than 30,more than 30,1,4 to 6 years,No,No,External,more than 5,no change,1 vehicle,Liability,1.0
Make3,Urban,Male,Married,52,Policy Holder,Sedan,"20,000 to 39,000",400,3,more than 30,more than 30,none,4 to 6 years,No,No,External,1 to 2,no change,1 vehicle,Collision,0.0
Make1,Urban,Male,Married,48,Policy Holder,Sedan,"20,000 to 39,000",400,4,more than 30,more than 30,none,4 to 6 years,No,No,External,more than 5,no change,1 vehicle,Collision,1.0
Make2,Urban,Female,Married,43,Policy Holder,Sedan,"20,000 to 39,000",400,2,more than 30,more than 30,more than 4,4 to 6 years,No,No,External,none,no change,1 vehicle,Collision,6.0
Make3,Urban,Male,Married,29,Policy Holder,Sedan,"less than 20,000",400,1,more than 30,more than 30,none,4 to 6 years,No,No,External,more than 5,no change,1 vehicle,Collision,10.0
Make1,Urban,Male,Married,59,Policy Holder,Sedan,"less than 20,000",400,4,more than 30,more than 30,none,more than 7,No,No,External,1 to 2,no change,1 vehicle,Collision,0.0
Make2,Rural,Male,Married,49,Third Party,Sedan,"20,000 to 39,000",400,3,more than 30,more than 30,more than 4,more than 7,No,No,External,none,no change,1 vehicle,All Perils,0.0
Make3,Urban,Male,Married,42,Third Party,Sedan,"20,000 to 39,000",400,1,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,more than 5,no change,1 vehicle,Collision,2.0
Make3,Urban,Female,Married,44,Policy Holder,Sport,"20,000 to 39,000",400,3,more than 30,more than 30,none,4 to 6 years,No,No,External,none,no change,1 vehicle,Liability,1.0
Make2,Urban,Female,Married,49,Policy Holder,Sedan,"20,000 to 39,000",400,1,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,3 to 5,no change,1 vehicle,Collision,0.0
Make2,Urban,Male,Married,43,Policy Holder,Sport,"40,000 to 69,000",400,1,more than 30,more than 30,more than 4,more than 7,No,No,External,none,no change,1 vehicle,Liability,11.0
Make2,Urban,Male,Married,26,Policy Holder,Sedan,"40,000 to 69,000",400,2,more than 30,more than 30,none,4 to 6 years,No,No,External,none,no change,1 vehicle,All Perils,0.0
Make1,Urban,Male,Married,54,Policy Holder,Sedan,"20,000 to 39,000",700,4,more than 30,more than 30,more than 4,4 to 6 years,No,No,External,3 to 5,0 to 3 years,1 vehicle,Collision,0.0
Make1,Rural,Male,Single,27,Third Party,Sedan,"20,000 to 39,000",400,2,more than 30,more than 30,1,4 to 6 years,No,No,External,none,no change,1 vehicle,All Perils,1.0
Make1,Urban,Male,Single,32,Policy Holder,Sport,"20,000 to 39,000",400,4,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,1 to 2,no change,1 vehicle,Liability,0.0
Make3,Rural,Female,Married,43,Third Party,Sport,"20,000 to 39,000",400,1,more than 30,more than 30,none,4 to 6 years,No,No,External,more than 5,no change,1 vehicle,Liability,0.0
Make3,Rural,Female,Married,47,Policy Holder,Sedan,"20,000 to 39,000",400,4,more than 30,more than 30,2 to 4,more than 7,No,No,External,more than 5,no change,1 vehicle,Collision,0.0
Make2,Urban,Male,Married,32,Policy Holder,Sport,"20,000 to 39,000",400,3,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,more than 5,no change,1 vehicle,Liability,9.0
Make3,Rural,Male,Married,55,Policy Holder,Sedan,"20,000 to 39,000",400,4,more than 30,more than 30,none,more than 7,No,No,External,more than 5,4 to 8 years,more than 1,Collision,6.0
Make2,Urban,Male,Single,53,Third Party,Sport,"20,000 to 39,000",400,1,more than 30,more than 30,none,more than 7,No,No,External,none,no change,1 vehicle,Liability,10.0
Make1,Urban,Male,Married,36,Third Party,Sedan,"20,000 to 39,000",400,4,more than 30,more than 30,1,4 to 6 years,No,No,External,more than 5,no change,1 vehicle,Collision,13.0
Make1,Urban,Male,Single,55,Policy Holder,Sedan,"20,000 to 39,000",400,4,more than 30,more than 30,1,more than 7,No,No,External,more than 5,no change,1 vehicle,All Perils,1.0
Make3,Urban,Male,Married,42,Third Party,Sedan,"20,000 to 39,000",400,3,more than 30,more than 30,none,4 to 6 years,No,No,External,3 to 5,no change,1 vehicle,Collision,10.0
Make1,Urban,Male,Single,28,Policy Holder,Sedan,"20,000 to 39,000",400,1,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,3 to 5,no change,1 vehicle,Collision,6.0
Make3,Urban,Male,Married,43,Policy Holder,Sedan,"20,000 to 39,000",400,4,more than 30,more than 30,1,4 to 6 years,No,No,External,more than 5,no change,1 vehicle,Collision,4.0
Make1,Urban,Male,Married,48,Third Party,Sport,"more than 69,000",400,4,more than 30,more than 30,2 to 4,more than 7,No,No,External,none,no change,1 vehicle,Collision,3.0
Make1,Urban,Male,Single,28,Policy Holder,Sport,"20,000 to 39,000",400,2,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,1 to 2,no change,1 vehicle,Liability,2.0
Make3,Urban,Male,Married,53,Policy Holder,Sport,"20,000 to 39,000",400,1,more than 30,more than 30,1,more than 7,No,No,External,more than 5,no change,1 vehicle,Liability,15.0
Make1,Urban,Male,Married,50,Policy Holder,Sport,"20,000 to 39,000",400,3,more than 30,more than 30,2 to 4,more than 7,No,No,External,more than 5,no change,1 vehicle,Liability,1.0
Make2,Urban,Male,Married,48,Third Party,Sedan,"20,000 to 39,000",400,1,more than 30,more than 30,1,more than 7,Yes,Yes,External,more than 5,no change,1 vehicle,All Perils,0.0
Make3,Urban,Female,Single,27,Third Party,Sedan,"20,000 to 39,000",400,1,more than 30,more than 30,1,4 to 6 years,No,No,External,1 to 2,no change,1 vehicle,All Perils,1.0
Make3,Urban,Female,Married,38,Policy Holder,Sedan,"20,000 to 39,000",400,3,1 to 15,15 to 30,1,less than 4 years,No,No,External,none,no change,1 vehicle,Collision,5.0
Make2,Urban,Male,Married,49,Policy Holder,Sedan,"more than 69,000",400,2,more than 30,more than 30,none,4 to 6 years,No,No,External,none,no change,1 vehicle,Collision,0.0
Make3,Urban,Male,Married,57,Third Party,Sedan,"20,000 to 39,000",400,4,more than 30,more than 30,none,4 to 6 years,No,No,External,none,no change,1 vehicle,All Perils,7.0
Make3,Urban,Female,Married,28,Policy Holder,Sedan,"20,000 to 39,000",400,3,more than 30,more than 30,1,4 to 6 years,No,No,External,none,no change,1 vehicle,Collision,0.0
Make1,Urban,Male,Married,38,Policy Holder,Sport,"20,000 to 39,000",400,2,more than 30,more than 30,2 to 4,more than 7,No,No,External,none,no change,1 vehicle,Liability,1.0
Make1,Urban,Male,Single,29,Third Party,Sedan,"20,000 to 39,000",400,1,more than 30,more than 30,1,4 to 6 years,No,No,External,1 to 2,no change,1 vehicle,All Perils,0.0
Make1,Urban,Male,Single,32,Policy Holder,Sport,"20,000 to 39,000",400,2,more than 30,more than 30,none,4 to 6 years,No,No,External,none,no change,1 vehicle,Liability,1.0
Make1,Urban,Male,Married,43,Policy Holder,Sedan,"less than 20,000",400,2,more than 30,more than 30,1,4 to 6 years,No,No,External,more than 5,no change,more than 1,All Perils,35.0
Make3,Urban,Male,Married,26,Policy Holder,Sedan,"20,000 to 39,000",400,3,more than 30,more than 30,more than 4,4 to 6 years,No,No,External,none,4 to 8 years,more than 1,Collision,26.0
